VideoID,Title,UploadDate,Views,Likes,Dislikes,Comments
ktSpKip8Q7M,Devoxx 2014 Interviews: BigQuery and user-defined functions,2014-11-27 14:06:24+00:00,1002,5,N/A,1
0vqSE5v03Mg,"Devoxx 2014 Interviews: AutoValue, Annotation Processing, and Dagger 2",2014-11-27 14:06:39+00:00,1544,17,N/A,0
7cRHRIelwVA,Devoxx 2014 Interviews: Mobile Chrome Apps,2014-11-27 14:06:47+00:00,1031,12,N/A,2
7z9mzCblTB4,Devoxx 2014 Interviews: Intro to Polymer,2014-11-27 14:07:02+00:00,1381,11,N/A,0
O9H0s0Eqq-A,Devoxx 2014 Interviews: Google Cloud Dataflow,2014-11-27 14:07:10+00:00,1694,14,N/A,1
4KEfqz6oniw,Devoxx 2014 Interviews: Android Wear,2014-11-27 14:07:20+00:00,1987,20,N/A,0
A0rF_D_ZGiI,"Devoxx 2014 Interviews: Guava, Dagger 2 and Truth",2014-11-27 14:07:31+00:00,2864,27,N/A,1
wpNAAOAyixM,Devoxx 2014 Interviews: Google Managed VMs,2014-11-27 14:07:41+00:00,1822,7,N/A,0
bDkhD8Vv7bw,"Devoxx 2014 Interviews: Docker, Kubernetes & GKE",2014-11-27 17:07:56+00:00,3173,21,N/A,1
4IVomi9s4BA,Continuous learning with Google in Udacity with spanish subtitles [spanish],2014-11-27 18:31:37+00:00,2662,14,N/A,4
3QVMP-bCOUM,The passion of Google development in Udacity with spanish subtitles [spanish],2014-11-27 18:31:37+00:00,2143,14,N/A,0
oL8Pcw9yUKY,"Google Root Access: How to use machine-learning for business success, with startup Guesswork",2014-12-02 17:29:59+00:00,4348,48,N/A,1
L0hfcYb9XiY,"Google Root Access: How to overcome customer objections when selling tech, with startup Guesswork",2014-12-02 17:30:18+00:00,3241,30,N/A,7
-UgHN4WGQ94,Announcement: Google Developer content is now available offline,2014-12-03 01:20:24+00:00,6411,111,N/A,14
GhFR-G42mOA,"HTTP 203: Font Rendering (S1, Ep4)",2014-12-04 17:52:05+00:00,15322,187,N/A,9
fvtMtfCuEpw,Google Play Services 6.5,2014-12-08 19:33:25+00:00,25635,490,N/A,35
P9hR84Iw4dI,Google Cast: Introduction to the SDK,2014-12-10 23:25:39+00:00,48636,150,N/A,15
PiMNMgVLTKw,How I: Write press releases to get international media coverage,2014-12-11 19:43:32+00:00,95375,3648,N/A,38
cvyk5iRymqA,Introducing Route 85,2014-12-12 22:44:13+00:00,30891,433,N/A,32
7uQ87m9RB74,Launchpad Online: Creating great experiences with email markup,2014-12-16 18:18:36+00:00,26135,129,N/A,10
vlvIa4DxiLw,Another Google (Apps) secret?,2014-12-16 18:19:17+00:00,82522,473,N/A,17
eZj7uM9HaMg,Change the world in 10 lines of code,2014-12-16 18:21:45+00:00,24310,268,N/A,6
JhpOw8mq1jo,DevBytes: Web Components - HTML Imports,2014-12-17 19:17:06+00:00,26882,212,N/A,21
07xPF7L6klY,How I: Use paper wireframing to build native prototypes,2014-12-17 22:49:00+00:00,19546,195,N/A,9
wlFVIIstKmA,Android Vector Graphics in Android 5.0 Lollipop,2014-12-17 23:18:04+00:00,82087,764,N/A,46
tNgBQC9qMP4,"HTTP 203: Christmas Special (S1, Ep5)",2014-12-18 17:32:04+00:00,9030,118,N/A,12
GtQK7lGb158,"OpenInChrome on iOS, Part 1(Route 85)",2014-12-18 22:38:16+00:00,7276,86,N/A,7
BbJSwGlUUv4,"OpenInChrome on iOS, Part 2 (Route 85)",2014-12-18 22:38:33+00:00,2741,44,N/A,1
Oi2xHZnmZow,"OpenInChrome on iOS, Part 3 (Route 85)",2014-12-18 22:38:51+00:00,2354,34,N/A,3
_T3VSbzuf6M,"OpenInChrome on iOS, Part 4 (Route 85)",2014-12-18 22:39:04+00:00,3127,49,N/A,14
sMAv9RKlHjE,Chat with Francis Ma about Google Play services - Coffee with a Googler,2014-12-19 23:35:57+00:00,15536,164,N/A,20
-iB4oxAJYtE,Density-independent Pixels [Thai],2014-12-20 01:03:27+00:00,2952,80,N/A,4
CMGM_iYcEJw,GDE Community Experiences Hernán Liendo Step 4 [spanish],2014-12-20 15:15:54+00:00,1063,11,N/A,0
gkh2pkt49n4,Women Techmakers presents Jennifer Pahlka interviewed by Steph Hannon,2014-12-23 00:08:54+00:00,5167,65,N/A,7
zua0_IXcPFY,Google Developers,2014-12-30 22:15:58+00:00,46654,284,N/A,16
HXQhu6qfTVU,Android Performance Patterns: Rendering Performance 101,2015-01-06 19:33:25+00:00,76181,599,N/A,9
CaMTIgxCSqU,Android Performance Patterns: Why 60fps?,2015-01-06 19:33:26+00:00,82718,1025,N/A,41
WH9AFhgwmDw,Android Performance Patterns: Android UI and the GPU,2015-01-06 19:33:27+00:00,41018,449,N/A,6
T52v50r-JfE,Android Performance Patterns: Understanding Overdraw,2015-01-06 19:33:27+00:00,33864,356,N/A,9
1iaHxmfZGGc,Android Performance Patterns: Understanding VSYNC,2015-01-06 19:33:28+00:00,50101,617,N/A,13
7ls28uGMBEs,Android Performance Patterns: Tool - Memory Monitor,2015-01-06 19:33:30+00:00,39830,240,N/A,6
k_7zdqz01sk,How I: Use a common code repo to pivot quickly,2015-01-07 17:58:53+00:00,6702,101,N/A,7
2s7UAscFUDw,Easy Maps Apps in Java and Python,2015-01-07 22:23:29+00:00,66229,424,N/A,22
tlfOnKv-WIw,Game On! - Meet the Management APIs,2015-01-09 21:28:12+00:00,10623,84,N/A,11
VJQtNxyKJhQ,"HTTP 203: Gotchas (S1, Ep6)",2015-01-12 17:14:53+00:00,12626,202,N/A,21
W_pjV_hPH64,GDG Happy New Year 2015,2015-01-15 19:06:46+00:00,1327,20,N/A,9
SpMIYtl_A98,Quick Tip: Don't Default that Switch! (Route 85),2015-01-16 17:29:21+00:00,9268,163,N/A,18
eMlwcZSt7vk,Introducing Google Cloud Platform Resources,2015-01-21 22:24:57+00:00,19416,101,N/A,5
ceqbkxwuqJo,How I: Prep to fundraise with four questions,2015-01-21 22:27:40+00:00,3723,80,N/A,8
XGyBE8XNQfw,"Polymer, attributi per il layout [Italiano]",2015-01-21 23:14:53+00:00,2559,21,N/A,0
A-bjrru5bLU,I/O Extended 2014 - Join me,2015-01-21 23:49:34+00:00,7723,146,N/A,11
tQ_NRQUFthU,"Polymer, elementi per il layout [Italiano]",2015-01-22 00:09:26+00:00,4040,26,N/A,2
5Pro9WpF2LE,How I: Test beta-product features using Google Apps,2015-02-05 19:57:42+00:00,5882,62,N/A,1
lEEMoCnkpKw,"More Pixels, More Problems (Route 85)",2015-02-06 19:58:31+00:00,7614,204,N/A,9
hkpj-xzXhaw,Launchpad Online: Accessing Google Maps from a spreadsheet?!?,2015-02-06 22:34:37+00:00,45966,378,N/A,67
Psp7YivWL90,GDELT & BigQuery: Understand the world,2015-02-12 17:35:51+00:00,23312,278,N/A,16
1s_LoWy2dBU,How I: Validated my idea in 2 days (with no code),2015-02-12 22:53:56+00:00,54224,840,N/A,17
SRo9RcE65lo,Google Developers Channel Trailer,2015-02-14 00:44:03+00:00,68750,208,N/A,28
Ay4GggfZ2CY,"Google Root Access: 3 ways to get developers to buy into your platform, with startup Magnet",2015-02-21 02:47:10+00:00,4057,39,N/A,2
K2dodTXARqc,Introduction to Android Studio,2015-02-23 18:49:15+00:00,165445,1341,N/A,56
o5hzkxXdCwk,"Compressor Head -  The Trailer, Season 2",2015-02-24 02:22:58+00:00,6720,119,N/A,10
0bqsCoOrlHY,Game On! - Pie Noon,2015-02-25 22:17:03+00:00,7712,129,N/A,4
wYmEwLgj2ik,Get more engaged users with Google Search for Developers,2015-02-26 16:58:51+00:00,5283,70,N/A,5
USRLez_6Me0,How I: Use URL builder to measure ROI on social media,2015-02-26 18:03:39+00:00,4143,25,N/A,3
mGol35FFAig,Android TV: Global Search,2015-02-26 19:31:28+00:00,8630,52,N/A,1
6K_jxccHv5M,Android TV: Introduction to Android TV,2015-02-26 19:31:28+00:00,20382,139,N/A,4
4WRANhDiSHM,"Burrows-Wheeler Transform (Ep 4, Compressor Head) Google",2015-02-27 16:53:37+00:00,32053,804,N/A,50
4hsa7uJFyx8,Chat with Allen Huang of AndroidTV - Coffee with a Googler,2015-02-27 19:40:51+00:00,6623,81,N/A,8
JvPUD6eI_vw,Android TV: Beach Buggy Racing Multiplayer with Nearby Connections (Play Services),2015-03-02 18:06:06+00:00,768446,5274,N/A,296
5gArR3JACBI,"Google Root Access: What we learned building plug-ins for Android, with startup Magnet",2015-03-02 22:13:53+00:00,4303,27,N/A,2
e5YDb-XnDVk,Introducing the Google Maps Platform Roads API,2015-03-04 21:00:11+00:00,101201,176,N/A,24
FdMoL3PzmSA,"Arithmetic Compression (Ep 5, Compressor Head) Google",2015-03-06 18:53:52+00:00,18490,481,N/A,28
KDb4SyFtylU,Chat with Fred Chung about developer advocacy - Coffee with a Googler,2015-03-06 21:17:07+00:00,7051,100,N/A,10
2uIUBnmWD9Y,"How I: Find, screen, and hire developers",2015-03-06 21:41:15+00:00,32773,467,N/A,21
NYWV8zrcie0,"#DearMe: Pavni Diwanji, VP of Engineering - Google for Kids",2015-03-10 21:31:50+00:00,2387,28,N/A,3
haxusGuUyt4,Women Techmakers presents Kathy Pham: Falling in Love with Computer Science,2015-03-10 21:34:10+00:00,3151,61,N/A,1
z9yh1AKhjD4,Women Techmakers presents Elena Kon: Embracing Failure,2015-03-11 18:41:51+00:00,35772,49,N/A,5
pzfzz50W5Uo,Android Performance Patterns: Garbage Collection in Android,2015-03-11 19:33:10+00:00,35928,482,N/A,9
4SbYHWw2Zy4,How I: Use BigQuery to visualize streaming data,2015-03-12 16:01:40+00:00,4901,17,N/A,0
THn4f6zAuJ4,Lightning Talk: 3 Game Design Mistakes You're Making,2015-03-12 18:12:46+00:00,13358,410,N/A,12
6ON6fYO4FbY,Lightning Talk: Dual Cubic Splines,2015-03-12 18:12:47+00:00,2388,42,N/A,0
A6z8ybD8_cU,Lightning Talk: DeNA and BigQuery,2015-03-12 18:12:47+00:00,5104,29,N/A,4
RiusCMNsHGU,Lightning Talk: The Seven Sins of Android Game Developers,2015-03-12 18:12:47+00:00,1917,13,N/A,0
olmL1fUnQAQ,Lightning Talk: FlatBuffers,2015-03-12 18:12:47+00:00,20572,306,N/A,4
wCY5iU66ziY,Lightning Talk: Android TV,2015-03-12 18:12:47+00:00,3475,15,N/A,1
MueSHMNyGtM,Lightning Talk: Bite-Sized VR,2015-03-12 18:12:47+00:00,765,8,N/A,0
rswSiFTENSM,Lightning Talk: Automate Publishing for Google Play APIs,2015-03-12 18:12:48+00:00,2493,21,N/A,0
V9HshCtTHGI,Lightning Talk: Top 10 Things Android Game Developers Should Know v 3.0,2015-03-12 18:12:48+00:00,3340,91,N/A,0
UE5a-CWbavY,Lightning Talk: The AdMob Accelerator Plan,2015-03-12 18:12:48+00:00,1398,14,N/A,0
H1dEY0pWj3Y,Lightning Talk: Play Game Services Player Analytics,2015-03-12 18:12:48+00:00,1161,13,N/A,1
AkVbeFnqCME,Lightning Talk: An Overview of Project Tango,2015-03-12 18:12:48+00:00,2631,36,N/A,2
5nbB1ux0D3I,Lightning Talk: Games for Google Cast,2015-03-12 18:12:48+00:00,2465,32,N/A,1
nDnmeGgd8qc,Lightning Talk: How to Go Viral Without Really Trying,2015-03-12 18:12:49+00:00,4373,28,N/A,3
TjGkQAYTa6I,Lightning Talk: Unlocking Global by Going Local,2015-03-12 18:12:49+00:00,2544,27,N/A,0
3RLau7mWdUg,"Dynamic Statistical Encoding (Ep 6, Compressor Head) Google",2015-03-13 17:08:10+00:00,10042,223,N/A,19
tDmnGNkTtlE,Running a Successful Games Business with Google,2015-03-13 17:32:15+00:00,4063,62,N/A,0
I7vgDRER0Xk,Making Mobile Games More Magnificent,2015-03-13 17:32:34+00:00,5209,43,N/A,3
cD7NPxuuXYY,"Introducing Gradle (Ep 2, Android Studio)",2015-03-13 18:10:42+00:00,105403,759,N/A,29
McAvq5SkeTk,Android Performance Patterns: Memory Churn and Performance,2015-03-13 20:15:56+00:00,22644,259,N/A,11
2Qs4IBMNnjI,Connect. Create. Celebrate - Women Techmakers Summit 2015,2015-03-13 20:58:01+00:00,5488,55,N/A,5
4l7iVm9Oxh4,Women Techmakers presents Rani Paruchuri: My Long Story in Short,2015-03-17 16:12:12+00:00,2785,71,N/A,7
RKh4T3m-Qlk,"Women Techmakers presents Hariny Murli: It's Not Where You Are, It's What You Do Best",2015-03-17 16:38:58+00:00,7345,163,N/A,8
B3FJCq54CT4,How I: Drive engagement with social challenges,2015-03-18 21:22:14+00:00,2952,20,N/A,2
_uBaaKEWaW8,Women Techmakers presents Lakshya Sivaramakrishnan: My Journey with Technology,2015-03-18 23:10:11+00:00,4024,78,N/A,7
F0Kh_RnSM0w,Google Play Services 7.0,2015-03-19 22:29:49+00:00,25804,252,N/A,24
xPo3gfTXXOQ,Going Places on Android,2015-03-19 22:44:16+00:00,17958,124,N/A,2
yMSRr0lvlm0,Chat with Michelle Haq about the Google Fit platform - Coffee with a Googler,2015-03-20 17:58:04+00:00,6379,61,N/A,9
MvxQkVnpPc8,Compressor Head - Behind the Scenes,2015-03-20 18:14:07+00:00,7346,129,N/A,15
WLO3vVEsO9o,Launchpad Online: Customizing Google Analytics for your startup,2015-03-23 15:52:02+00:00,4858,22,N/A,0
bMPWMoe5UfI,Launchpad Online: Getting started with Google Analytics,2015-03-23 15:56:16+00:00,8915,34,N/A,1
E219CKtyL1Q,Women Techmakers Summit 2015: Rapid Innovation,2015-03-23 20:45:48+00:00,1801,10,N/A,1
cw8ylV-Jq0w,Women Techmakers Summit 2015: Thank You featuring Natalie Villalobos,2015-03-23 20:45:48+00:00,967,9,N/A,0
PYfyT2KtWhU,Women Techmakers Summit 2015: Opening Remarks featuring Suzanne Frey,2015-03-23 20:45:48+00:00,1052,3,N/A,0
IgPDQUy1rH0,Women Techmakers Summit 2015: Stretch.Lift.Make featuring Pavni Diwanji,2015-03-23 20:45:49+00:00,1002,14,N/A,1
mSjz_Boxupw,Women Techmakers Summit 2015: Creating a Movement featuring Julie Pearl and Alaina Percival,2015-03-23 20:45:49+00:00,1993,8,N/A,0
J71vutTfYg8,Women Techmakers Summit 2015: Pay it Forward - Women and Technology featuring Telle Whitney,2015-03-23 20:45:49+00:00,344,1,N/A,0
Ysl0nfiJV6U,Women Techmakers Summit 2015: Embracing the Uncomfortable featuring Avni Shah,2015-03-23 20:46:44+00:00,5950,73,N/A,3
JLLnhwtDoHw,"Layout Editor (Ep 3, Android Studio)",2015-03-25 17:16:58+00:00,60679,310,N/A,13
xWrr8AjSrhw,Android iBeacon notification (Italian),2015-03-25 18:03:45+00:00,6984,38,N/A,5
ZdUsc8atqgo,A big Reddit THANK YOU from Colt McAnils,2015-03-27 16:37:41+00:00,3214,42,N/A,2
w8zkLGwzP_4,Chat with Scott Jenson about the Physical Web - Coffee with a Googler,2015-03-27 17:03:56+00:00,9024,156,N/A,17
vvGVsmWdjyw,How Google does shadows on iOS (Route 85),2015-03-27 21:12:51+00:00,18294,386,N/A,14
3PIc-DuEU2s,Android Support Library Overview,2015-03-30 19:26:30+00:00,36414,344,N/A,23
r86-P_HOyac,Playtime Shanghai event sizzle reel,2015-04-02 18:17:05+00:00,3307,10,N/A,1
mEO9gxn2VtM,如何成功地开发你的应用 Ellie Powers,2015-04-02 18:21:35+00:00,1136,4,N/A,2
lkpJdXlmWwA,应用开发 Michael Yeung,2015-04-02 18:24:23+00:00,835,6,N/A,2
jHrXRaK0TVI,开发者支持的运营和政策 Dana Yang,2015-04-02 18:30:14+00:00,561,8,N/A,0
E4DKC-fijbo,Games track Googlers panel,2015-04-02 18:35:36+00:00,256,0,N/A,0
OTq9qpnm-Ps,谷歌开发技术生态系统和资源介绍 Bill Luan,2015-04-02 18:39:13+00:00,861,7,N/A,0
Yz4I0FmgwiA,应用的可发现性和如何获得更多用户 Kevin Chiao & Tianshi Gao,2015-04-02 18:42:10+00:00,659,4,N/A,0
qXRUY8IYv7E,Google speaker Panel,2015-04-02 18:57:01+00:00,841,2,N/A,0
U-l0aTOA4Fk,Google Play 上有关游戏的服务介绍 Tony Chan,2015-04-02 18:59:54+00:00,719,4,N/A,0
RVhmpEHa8Jg,在Google上营利 Brahim Elbouchikhi,2015-04-02 19:15:17+00:00,931,8,N/A,0
3lrXwRaxnYI,Go global with Google Play,2015-04-02 19:22:53+00:00,691,3,N/A,3
egLnCUUV_2M,Panel with Googlers Apps track,2015-04-02 19:26:10+00:00,383,0,N/A,0
yMWv5x97iRA,主题演讲 Chris Yerga,2015-04-02 19:26:45+00:00,1954,10,N/A,3
WjKWoErGg5w,How I: Use events to build DeadSocial's brand,2015-04-02 21:07:50+00:00,3398,13,N/A,1
L4468grremY,Chat with Katherine Kuan about Udacity courses - Coffee with a Googler,2015-04-03 17:21:28+00:00,16912,354,N/A,19
88rG6FHEeUg,Sun Surveyor brings augmented reality to photographers using Google Maps APIs,2015-04-07 16:23:38+00:00,109377,183,N/A,12
kYLrK-gD2Yg,Getting more from Santa with deep links,2015-04-07 17:38:41+00:00,11190,99,N/A,5
XVrZs-0lfcg,How I: Build open platforms on Android,2015-04-09 17:12:54+00:00,5605,38,N/A,0
GgiusBuk-4Y,Chat with Colt McAnlis - Coffee with a Googler,2015-04-10 17:28:46+00:00,7970,157,N/A,24
REAnmF5FHUA,The physical web is all around us -- LazyWeb #1,2015-04-14 21:37:56+00:00,13311,250,N/A,21
xc64NOETsZg,How We: Use pilot tests and Android sensors to democratize science,2015-04-16 17:48:53+00:00,4982,45,N/A,3
ncgK1gyJnAI,"Kids, Robots, and a passion for Science",2015-04-17 17:39:17+00:00,14465,95,N/A,4
9bM5jF5rKrc,Chat with Adriana Cerundolo about Google Developer Groups - Coffee with a Googler,2015-04-17 21:13:47+00:00,6193,78,N/A,20
Hr3F0s9oKwQ,Introduction to planetary-scale geospatial analysis with Google Earth Engine,2015-04-17 22:51:47+00:00,31554,301,N/A,8
p7Q1mQtFGM8,Create reusable elements with ease -- Polycasts #14,2015-04-21 16:01:57+00:00,18096,150,N/A,97
6bFjZq3OM8Y,Project Tango concepts - DevBytes,2015-04-21 16:25:33+00:00,26612,144,N/A,6
j9i4Eq9_S5Y,A quest to save the universe with JavaScript -- LazyWeb #2,2015-04-21 20:57:24+00:00,10580,189,N/A,14
5Be2mJzP-Uw,Android Support Library: Consistent Design with AppCompat,2015-04-21 21:19:26+00:00,67648,955,N/A,50
1V74sZx5oek,Map Tips: Get Started with Autocomplete,2015-04-21 23:07:26+00:00,20689,56,N/A,3
lMUItDNPRvQ,Smooth Android Wear Animation (Android Performance Patterns Season 2 ep3),2015-04-23 19:21:19+00:00,13875,92,N/A,3
82M8DmFz4P8,Wear & Sensors (Android Performance Patterns Season 2 ep2),2015-04-23 19:21:20+00:00,22610,171,N/A,11
U9Cl-c-BXhk,Android Wear Data Batching (Android Performance Patterns Season 2 ep4),2015-04-23 19:22:32+00:00,7603,46,N/A,1
FOn64iqlphk,DevBytes: Google Play Services 7.3,2015-04-28 17:03:43+00:00,34607,329,N/A,24
FiXiI2Atexc,Keynote: Dart Today & Tomorrow  (Dart Developer Summit 2015),2015-04-28 19:04:49+00:00,14442,98,N/A,5
MUDOIAssBDs,Async in Dart  (Dart Developer Summit 2015),2015-04-28 19:46:23+00:00,15133,184,N/A,4
voo5mxStFKg,Push notifications for the web -- LazyWeb #3,2015-04-28 21:12:27+00:00,30362,253,N/A,6
ttawCATgEM4,Dart at 60fps  (Dart Developer Summit 2015),2015-04-28 21:16:17+00:00,7669,85,N/A,6
kazpTc75-Bg,Space Frugal Reflection (Dart Developer Summit 2015),2015-04-28 21:56:22+00:00,2844,24,N/A,6
y39pZCExsOs,Debugging and Profiling Dart Programs with Observatory (Dart Developer Summit 2015),2015-04-28 23:14:31+00:00,9983,92,N/A,2
2Ef3ALvbkhA,Dart for the Web: State of the Union (Dart Developer Summit 2015),2015-04-29 01:33:09+00:00,4337,45,N/A,1
xneWkyKLuk0,Getting the Most Out of Dart2js (Dart Developer Summit 2015),2015-04-29 02:01:41+00:00,3418,33,N/A,3
4O4jr0tr_ow,Switching to Dart: Faster Development for Workiva (Dart Developer Summit 2015),2015-04-29 02:22:28+00:00,6674,66,N/A,1
5-32KP0JHaE,Migrating Trustwave's Large Customer Portal to Dart (Dart Developer Summit 2015),2015-04-29 16:24:33+00:00,2016,20,N/A,0
BRnnqbTwkt0,Chat with Magnus Hyttsten - Coffee with a Googler,2015-04-29 17:09:59+00:00,4963,73,N/A,11
Qi8YG6HcjSs,"Product Management in Tech with Alex Levich (Women Techmakers: Product Management Series, Episode 1)",2015-04-29 18:15:22+00:00,11172,210,N/A,3
Bh8tugWZsP8,Keynote: Ads and Dart (Dart Developer Summit 2015),2015-04-29 19:42:01+00:00,1960,16,N/A,1
Hg3cEBgq9Ds,How We Built Instill.io With Dart and Polymer (Dart Developer Summit 2015),2015-04-29 20:27:45+00:00,3987,25,N/A,4
wAR1IDYAZcQ,Building Production Dart Apps with an Open Source Workflow (Dart Developer Summit 2015),2015-04-29 22:08:50+00:00,2685,24,N/A,1
hYt9lhMie-o,Panel with Dart Engineers (Dart Developer Summit 2015),2015-04-29 23:23:02+00:00,2452,26,N/A,0
VIdxhjPb7wk,Google Fiber and Dart (Dart Developer Summit 2015),2015-04-30 00:05:10+00:00,2768,38,N/A,0
Azd2-5wCjUI,Dart for the Internet of Things  (Dart Developer Summit 2015),2015-04-30 02:06:51+00:00,8158,89,N/A,2
NHsmiY0rFS8,Moving from Node.js to Dart  (Dart Developer Summit 2015),2015-04-30 02:33:11+00:00,38712,365,N/A,33
t8xdEO8LyL8,Dart for Mobile  (Dart Developer Summit 2015),2015-04-30 03:57:11+00:00,13755,112,N/A,16
PnIWl33YMwA,Sky: An Experiment Writing Dart for Mobile (Dart Developer Summit 2015),2015-04-30 04:46:42+00:00,108154,668,N/A,69
locsd-XQ1Bg,How I: Build one-pagers to get investment meetings,2015-04-30 17:21:53+00:00,28785,323,N/A,12
uGwyJDFWICw,"Product Management in Tech with Alex Levich (Women Techmakers: Product Management Series, Episode 2)",2015-04-30 20:59:16+00:00,6306,71,N/A,3
2I6fuD20qlY,"Debugging and testing in Android Studio (Ep 4, Android Studio)",2015-05-01 17:34:14+00:00,76181,420,N/A,13
qq2NYKBwIqk,Chat with Lauren Dale about Google I/O 15 - Coffee with a Googler,2015-05-01 21:30:00+00:00,6757,84,N/A,11
OV8BvxpNQOs,Extending Native Elements -- Polycasts #15,2015-05-04 17:09:03+00:00,18939,164,N/A,23
4Q6Nurtb_9c,How hard is it to be a web developer? -- LazyWeb #4,2015-05-05 21:00:16+00:00,25762,379,N/A,18
lrntrAKvAH0,"Product Management in Tech with Alex Levich (Women Techmakers: Product Management Series, Episode 3)",2015-05-06 21:23:35+00:00,7736,72,N/A,2
_4ZK0bwhnX4,"Product Management in Tech with Alex Levich (Women Techmakers: Product Management Series, Episode 4)",2015-05-07 17:00:31+00:00,7119,81,N/A,6
_cI9NcArhYs,Chat with Ryan Troll about sign in and security - Coffee with a Googler,2015-05-08 17:05:28+00:00,6415,95,N/A,5
L6hQCgxgzLI,Launchpad Online: Revolutionizing Email Access with the Gmail API,2015-05-08 17:10:48+00:00,79952,214,N/A,26
vl4-WMImj6I,"Chrome 42: Push API, App Install Banners & Fetch (New In Chrome - Ep 42)",2015-05-11 21:14:29+00:00,23213,273,N/A,13
ZY_zpMlpqLM,How is TCP like the 7th grade? -- LazyWeb #5,2015-05-12 21:01:54+00:00,12601,236,N/A,9
lM4UjJKE5J0,Robot Fun at FIRST,2015-05-13 21:02:24+00:00,3696,57,N/A,2
CkwN_6nmSuw,Chrome Dev Summit 2014 Highlights,2015-05-14 21:08:41+00:00,766667,67,N/A,3
kC5MmY54IBE,HTTP 203: Season 2 Teaser,2015-05-15 16:55:09+00:00,8967,74,N/A,5
0tt4TeFcFFI,Chat with Greg Wilson about the Google Cloud Platform - Coffee with a Googler,2015-05-15 17:04:40+00:00,8278,99,N/A,3
SLjuOPXjHno,"HTTP 203: Web Vs Native (S2, Ep1)",2015-05-18 16:00:06+00:00,19646,272,N/A,43
7jolqbtIdiY,Give your element an API -- Polycasts #16,2015-05-18 17:41:45+00:00,23431,243,N/A,36
bSOREVMEFnM,Object Pools (Android Performance Patterns Season 2 ep5),2015-05-19 17:40:36+00:00,24189,275,N/A,7
s12cZ7UAKFQ,"Ember's new Glimmer engine, and Chrome Dev on Android - LazyWeb #6",2015-05-19 21:32:24+00:00,12810,180,N/A,4
2eu23_if6Lw,"Sublime Text Plugins, Totally Tooling Tips (S1, Ep1)",2015-05-20 15:00:00+00:00,95719,1286,N/A,91
sRtB6fVLf2w,"Chrome 43: Cut and Copy, changes to DOM attributes & WebMIDI (New In Chrome - Ep 43)",2015-05-20 21:32:17+00:00,13878,202,N/A,28
Cf6e9TkN3e8,Tech Tips From Teachers: Formative Assessment Apps,2015-05-21 16:48:08+00:00,22404,118,N/A,6
rjA6N6dMD3Y,Tech Tips From Teachers: Literacy Apps,2015-05-21 16:48:09+00:00,3233,29,N/A,3
igAiCoH2vno,Tech Tips From Teachers: Creation Tool Apps,2015-05-21 16:48:09+00:00,2265,17,N/A,2
v5dy2RiDIEE,Tech Tips From Teachers: Introduction,2015-05-21 16:48:45+00:00,3273,16,N/A,0
7m6Z9d0fDaM,Android Wear: Always-On Apps,2015-05-21 17:03:58+00:00,29336,196,N/A,9
K-RIC4dkkD8,Launchpad Online: Ad Monetization with Google AdMob,2015-05-21 21:50:22+00:00,6806,31,N/A,3
7oBZdWW4Xsk,Launchpad Online: Understanding Mobile App Business Models,2015-05-21 21:50:22+00:00,36476,533,N/A,12
q2Lba8CRPeE,Launchpad Online: Getting started with AdMob,2015-05-21 21:50:22+00:00,15020,62,N/A,5
MCa2lF9to3k,Launchpad Online: AdMob + Google Analytics Integration,2015-05-21 21:50:22+00:00,3708,21,N/A,1
Z1BjorKTbo4,"Launchpad Online: Setting Goals, Forming the best strategy for you",2015-05-21 21:50:23+00:00,4314,21,N/A,2
Pcu9bi1FjC0,Launchpad Online: Ad Network Mediation,2015-05-21 21:50:23+00:00,6630,43,N/A,2
yrzUyKVs_lE,Launchpad Online: Ads Ecosystem for App Developers,2015-05-21 21:50:23+00:00,7340,78,N/A,7
0bkjRNHHzg4,What theme is Addy using? Totally Tooling Tips (S1 Mini Tip #1),2015-05-22 15:00:00+00:00,22907,195,N/A,23
ZuF78pVzrE8,Chat with Francesc Campoy Flores about Go language - Coffee with a Googler,2015-05-22 21:08:23+00:00,14050,227,N/A,12
M6ZRJX-3Exw,Angular 2 Tutorial and Sublime Text Tips -- LazyWeb #7,2015-05-26 21:00:01+00:00,25096,224,N/A,3
QDM52bblwlg,Introducing the new family discovery experience on Google Play,2015-05-28 18:23:20+00:00,1798456,322,N/A,13
gJatfdattno,Google I/O 2015 - Google Cloud Messaging 3.0,2015-05-28 22:54:38+00:00,54909,252,N/A,19
ndBdf1_oOGA,Google I/O 2015 - What's new in Android,2015-05-28 23:03:40+00:00,116702,771,N/A,68
f7ihSQ44WO0,Google I/O 2015 - What's New in Android Development Tools,2015-05-28 23:40:08+00:00,62647,430,N/A,30
4YGd3Hew4aM,Google I/O 2015 - Smarter monetization with AdMob and Analytics,2015-05-28 23:48:17+00:00,16723,126,N/A,8
iZZdhTUP5qg,Google I/O 2015 - The next generation mobile web,2015-05-29 01:10:26+00:00,36794,225,N/A,34
VOn7VrTRlA4,Fingerprint and payments APIs (100 Days of Google Dev),2015-05-29 16:07:34+00:00,158912,582,N/A,60
jyO3-rF4Mu0,Google I/O 2015 - Growing games with Google,2015-05-29 16:16:13+00:00,9563,82,N/A,4
